Ground Truth Labels Predictions
[1, 47, 25, 25, 1, 5, 53, 24] [1, 47, 25, 25, 1, 6, 53, 24]
[19, 16, 51, 45, 81, 20, 16, 46] [7, 16, 51, 45, 81, 20, 16, 46]
[26, 56, 26, 25, 25, 42, 13, 16] [26, 56, 28, 25, 48, 42, 13, 8]
[46, 8, 53, 8, 128, 8, 32, 31] [46, 8, 53, 8, 127, 8, 32, 31]
[42, 2, 51, 6, 12, 42, 42, 31] [42, 1, 8, 6, 8, 42, 42, 31]
[42, 24, 19, 32, 6, 40, 40, 51] [42, 25, 19, 32, 6, 37, 37, 8]
[38, 19, 32, 15, 47, 122, 48, 7] [38, 19, 32, 15, 47, 77, 48, 7]
[25, 35, 12, 27, 42, 33, 32, 38] [25, 35, 12, 27, 42, 33, 32, 38]
[1, 18, 26, 8, 51, 8, 43, 48] [1, 18, 26, 8, 51, 12, 40, 48]
[10, 33, 77, 8, 53, 13, 25, 15] [10, 77, 77, 8, 53, 13, 75, 15]
[24, 16, 16, 47, 15, 25, 27, 48] [122, 8, 16, 47, 15, 25, 25, 48]
[57, 34, 40, 1, 45, 50, 16, 35] [19, 32, 40, 1, 45, 50, 16, 35]
[46, 149, 2, 48, 37, 1, 40, 1] [46, 149, 2, 48, 37, 3, 40, 8]
[32, 32, 32, 1, 53, 57, 1, 52] [32, 32, 32, 1, 53, 19, 1, 52]
[1, 55, 16, 1, 18, 73, 25, 32] [1, 25, 16, 1, 18, 73, 25, 32]
[2, 15, 7, 51, 19, 29, 77, 48] [1, 15, 7, 51, 7, 77, 77, 48]
[35, 15, 26, 123, 33, 13, 69, 24] [35, 15, 26, 19, 33, 13, 32, 122]
[44, 26, 39, 32, 3, 25, 63, 32] [44, 26, 39, 32, 3, 122, 63, 32]
[24, 26, 32, 25, 122, 25, 13, 35] [37, 26, 32, 24, 26, 25, 8, 48]
[151, 13, 42, 4, 5, 12, 19, 47] [151, 8, 42, 6, 6, 12, 19, 47]
[75, 47, 53, 16, 1, 46, 25, 48] [35, 47, 46, 149, 1, 48, 25, 48]
[24, 12, 11, 144, 123, 6, 13, 1] [24, 1, 8, 37, 6, 6, 15, 1]
[6, 13, 45, 48, 15, 16, 6, 19] [20, 13, 45, 47, 15, 16, 6, 19]
[19, 31, 16, 57, 46, 8, 30, 43] [123, 31, 16, 18, 46, 8, 30, 8]
[26, 26, 24, 17, 16, 42, 32, 5] [26, 26, 24, 1, 16, 42, 32, 6]
[10, 19, 6, 25, 25, 29, 19, 3] [12, 19, 6, 25, 25, 32, 19, 3]
[122, 63, 26, 5, 26, 25, 56, 48] [122, 63, 26, 6, 26, 25, 56, 48]
[11, 15, 15, 43, 31, 46, 1, 57] [11, 15, 15, 43, 31, 46, 1, 18]
[77, 6, 54, 120, 35, 26, 31, 10] [82, 6, 46, 18, 35, 26, 31, 8]
[28, 6, 8, 32, 53, 46, 32, 19] [26, 6, 8, 32, 48, 46, 29, 19]
[12, 10, 40, 46, 42, 18, 48, 8] [8, 8, 40, 46, 42, 19, 48, 13]
[33, 8, 47, 8, 20, 46, 16, 1] [33, 16, 47, 8, 20, 37, 16, 3]
[46, 42, 51, 40, 77, 12, 42, 46] [46, 42, 121, 40, 77, 12, 42, 53]
[51, 26, 16, 1, 13, 123, 12, 19] [51, 25, 16, 1, 13, 19, 12, 19]
[27, 24, 56, 32, 57, 23, 77, 25] [27, 24, 16, 32, 57, 25, 77, 25]
[32, 37, 37, 8, 16, 53, 56, 26] [32, 37, 37, 37, 16, 53, 56, 26]
[26, 13, 56, 45, 13, 120, 34, 31] [26, 149, 56, 45, 8, 19, 34, 31]
[25, 122, 26, 46, 62, 24, 26, 33] [48, 25, 26, 46, 62, 24, 25, 31]
[16, 12, 31, 24, 19, 10, 40, 118] [56, 8, 31, 24, 19, 10, 40, 47]
[15, 47, 26, 26, 29, 42, 33, 8] [14, 47, 26, 26, 29, 42, 33, 10]
[81, 118, 6, 2, 31, 48, 31, 1] [81, 47, 6, 1, 31, 53, 31, 1]
[32, 35, 10, 32, 53, 32, 12, 24] [32, 35, 52, 32, 53, 32, 12, 24]
[13, 77, 19, 13, 8, 8, 39, 40] [13, 32, 19, 8, 12, 150, 39, 40]
[50, 48, 51, 51, 81, 2, 10, 8] [50, 48, 8, 51, 29, 1, 8, 16]
[29, 31, 29, 13, 40, 15, 81, 12] [32, 31, 29, 8, 40, 15, 81, 8]
[29, 80, 40, 48, 6, 48, 35, 150] [32, 80, 40, 48, 6, 53, 35, 150]
[43, 53, 10, 48, 12, 29, 24, 46] [48, 53, 8, 48, 12, 32, 24, 46]
[77, 10, 42, 122, 19, 25, 26, 37] [77, 10, 42, 24, 67, 25, 46, 53]
[46, 18, 149, 24, 26, 52, 25, 56] [46, 18, 12, 24, 26, 52, 122, 56]
[46, 46, 2, 47, 1, 127, 1, 79] [46, 46, 1, 48, 3, 127, 1, 79]
[1, 8, 47, 40, 15, 42, 9, 32] [1, 12, 47, 40, 15, 42, 1, 32]
[57, 20, 10, 32, 53, 57, 36, 3] [18, 20, 10, 32, 53, 57, 32, 1]
[48, 42, 47, 6, 14, 36, 10, 31] [48, 42, 47, 6, 14, 32, 8, 31]
[20, 77, 25, 47, 20, 1, 57, 15] [20, 77, 28, 47, 20, 1, 19, 15]
[1, 12, 40, 8, 10, 19, 9, 47] [8, 12, 40, 8, 8, 19, 1, 47]
[48, 77, 25, 12, 52, 30, 30, 122] [48, 77, 25, 8, 52, 77, 77, 37]
[24, 24, 15, 121, 24, 77, 35, 8] [24, 24, 15, 8, 24, 77, 35, 8]
[63, 32, 17, 25, 32, 122, 56, 55] [2, 32, 17, 25, 32, 122, 56, 23]
[25, 16, 45, 12, 19, 77, 15, 32] [122, 16, 45, 12, 19, 77, 16, 32]
[53, 122, 46, 46, 13, 5, 66, 47] [53, 24, 46, 46, 13, 5, 14, 47]
[42, 37, 12, 33, 11, 151, 48, 45] [42, 37, 12, 47, 11, 151, 48, 45]
[31, 15, 24, 25, 20, 46, 123, 42] [31, 15, 24, 25, 8, 46, 19, 42]
[16, 19, 8, 52, 12, 122, 122, 43] [56, 19, 8, 52, 12, 122, 25, 43]
[53, 46, 44, 53, 29, 8, 31, 24] [53, 53, 46, 53, 35, 11, 31, 24]
[47, 48, 48, 28, 122, 32, 15, 39] [47, 48, 53, 26, 24, 32, 15, 39]
[149, 46, 42, 123, 1, 32, 25, 5] [150, 46, 42, 19, 1, 32, 8, 5]
[42, 25, 20, 15, 63, 26, 40, 18] [42, 122, 20, 15, 63, 26, 40, 8]
[61, 38, 62, 25, 29, 80, 26, 46] [18, 38, 62, 25, 77, 80, 26, 46]
[47, 13, 31, 37, 123, 6, 12, 15] [47, 13, 31, 37, 19, 6, 12, 15]
[32, 81, 24, 137, 32, 23, 40, 46] [32, 82, 26, 50, 32, 25, 28, 46]
[75, 29, 16, 39, 10, 45, 20, 122] [75, 29, 16, 49, 16, 45, 20, 25]
[47, 28, 40, 31, 2, 47, 35, 1] [47, 28, 40, 31, 1, 47, 35, 1]
[121, 20, 25, 13, 26, 32, 31, 8] [31, 20, 24, 13, 26, 32, 31, 149]
[23, 8, 116, 6, 39, 2, 77, 151] [24, 8, 45, 6, 39, 1, 77, 8]
[48, 5, 143, 47, 24, 127, 32, 42] [48, 61, 53, 47, 24, 127, 29, 42]
[43, 53, 27, 45, 8, 42, 56, 77] [43, 53, 25, 45, 8, 42, 16, 77]
[8, 13, 20, 1, 32, 48, 61, 29] [8, 12, 20, 1, 32, 48, 19, 32]
[25, 24, 16, 66, 75, 31, 10, 19] [25, 24, 16, 28, 75, 31, 10, 19]
[77, 31, 46, 28, 42, 46, 57, 6] [77, 31, 46, 25, 42, 46, 19, 17]
[27, 56, 10, 150, 24, 32, 8, 47] [25, 56, 8, 150, 24, 32, 8, 47]
[47, 1, 33, 61, 23, 57, 48, 28] [47, 8, 33, 61, 25, 19, 48, 26]
[12, 42, 5, 62, 26, 1, 31, 53] [12, 42, 6, 62, 52, 1, 31, 53]
[48, 25, 20, 29, 77, 48, 40, 32] [48, 8, 20, 8, 77, 48, 40, 31]
[13, 30, 122, 52, 2, 29, 121, 45] [12, 77, 122, 52, 1, 31, 8, 32]
[52, 10, 32, 13, 28, 12, 56, 8] [52, 10, 32, 13, 26, 8, 56, 8]
[5, 32, 16, 24, 10, 24, 12, 26] [20, 32, 16, 122, 10, 24, 12, 26]
[40, 8, 61, 24, 42, 3, 32, 25] [40, 8, 61, 24, 42, 3, 32, 25]
[45, 12, 47, 31, 29, 13, 42, 16] [45, 12, 47, 31, 35, 13, 42, 16]
[25, 83, 2, 10, 8, 149, 122, 77] [25, 77, 2, 10, 8, 8, 24, 77]
[16, 31, 20, 77, 48, 30, 31, 75] [15, 31, 20, 77, 48, 79, 31, 75]
[149, 47, 53, 122, 8, 18, 1, 15] [149, 47, 38, 122, 8, 19, 1, 15]
[15, 53, 31, 8, 122, 75, 25, 16] [15, 53, 31, 8, 24, 75, 122, 16]
[3, 1, 83, 152, 53, 12, 40, 25] [1, 1, 32, 152, 53, 12, 40, 25]
[15, 12, 38, 9, 77, 8, 23, 1] [12, 12, 38, 10, 77, 8, 28, 1]
[19, 35, 1, 26, 26, 30, 122, 47] [19, 35, 1, 26, 55, 77, 24, 47]
[32, 26, 53, 1, 25, 25, 127, 47] [32, 26, 48, 1, 25, 26, 127, 47]
[6, 1, 18, 42, 4, 29, 15, 122] [7, 1, 18, 42, 6, 31, 15, 122]
[128, 13, 46, 55, 32, 18, 16, 1] [128, 8, 46, 55, 31, 18, 16, 1]
[53, 32, 40, 47, 31, 24, 42, 47] [53, 32, 40, 47, 31, 25, 42, 47]
[1, 8, 32, 20, 31, 15, 25, 47] [1, 8, 32, 20, 31, 16, 25, 47]
[32, 28, 24, 2, 1, 35, 52, 32] [32, 26, 24, 3, 1, 35, 52, 32]
[38, 20, 42, 75, 3, 12, 28, 26] [38, 20, 42, 75, 3, 12, 26, 26]
[31, 50, 35, 35, 12, 1, 45, 0] [31, 37, 35, 32, 8, 1, 45, 1]
[10, 37, 32, 32, 75, 20, 8, 46] [10, 32, 32, 32, 75, 16, 15, 53]
[52, 128, 29, 25, 47, 32, 25, 47] [52, 121, 31, 25, 47, 32, 25, 47]
[32, 48, 115, 1, 45, 47, 42, 8] [31, 48, 42, 1, 45, 47, 42, 8]
[29, 33, 30, 56, 46, 36, 46, 33] [32, 31, 77, 11, 46, 34, 46, 33]
[46, 122, 2, 150, 20, 0, 24, 53] [53, 122, 2, 1, 20, 8, 24, 53]
[8, 32, 47, 77, 31, 37, 122, 1] [8, 32, 47, 77, 31, 48, 24, 1]
[152, 15, 53, 26, 45, 45, 42, 19] [152, 15, 53, 25, 45, 45, 42, 19]
[40, 122, 35, 8, 31, 26, 40, 13] [40, 26, 35, 8, 31, 26, 40, 10]
[47, 7, 15, 0, 32, 13, 35, 25] [47, 1, 15, 3, 32, 13, 35, 26]
[24, 26, 40, 25, 6, 45, 57, 25] [24, 26, 40, 122, 5, 45, 61, 25]
[62, 32, 17, 18, 40, 42, 31, 38] [15, 32, 17, 18, 40, 42, 31, 38]
[26, 53, 29, 46, 37, 16, 46, 35] [26, 53, 29, 46, 53, 15, 46, 35]
[84, 16, 20, 45, 24, 81, 6, 42] [35, 16, 20, 45, 24, 33, 6, 42]
[2, 37, 33, 1, 25, 8, 23, 52] [1, 37, 32, 1, 25, 8, 24, 52]
[57, 77, 2, 1, 48, 46, 47, 47] [18, 77, 1, 1, 48, 46, 47, 47]
[46, 26, 1, 52, 29, 5, 102, 31] [43, 26, 15, 52, 35, 6, 35, 31]
[48, 53, 32, 15, 25, 19, 25, 45] [48, 53, 77, 15, 25, 19, 25, 45]
[8, 77, 48, 24, 57, 56, 8, 42] [8, 77, 48, 25, 18, 56, 37, 42]
[77, 46, 42, 24, 81, 122, 77, 30] [77, 43, 42, 24, 82, 25, 77, 79]
[6, 122, 32, 24, 1, 122, 42, 52] [6, 122, 32, 24, 15, 24, 42, 52]
[48, 40, 1, 42, 1, 16, 2, 45] [48, 37, 1, 42, 1, 8, 1, 45]
[18, 48, 43, 58, 128, 122, 76, 32] [19, 48, 43, 130, 128, 24, 122, 32]
[19, 25, 19, 8, 48, 26, 8, 31] [19, 48, 19, 37, 48, 26, 8, 31]
[56, 26, 69, 25, 25, 40, 61, 25] [16, 26, 19, 38, 25, 40, 19, 25]
[53, 10, 122, 28, 51, 51, 42, 11] [53, 12, 24, 26, 8, 8, 42, 11]
[57, 1, 47, 149, 32, 46, 10, 37] [57, 1, 47, 8, 32, 46, 8, 37]
[43, 35, 1, 8, 80, 12, 22, 31] [48, 35, 1, 8, 80, 12, 150, 31]
[47, 25, 32, 47, 50, 13, 24, 47] [47, 26, 32, 47, 50, 13, 24, 43]
[42, 81, 57, 150, 1, 57, 53, 47] [42, 31, 61, 149, 1, 61, 48, 47]
[18, 46, 20, 46, 122, 8, 16, 2] [20, 46, 20, 46, 122, 8, 16, 1]
[29, 12, 15, 31, 25, 52, 8, 2] [31, 12, 15, 31, 25, 52, 8, 1]
[11, 77, 6, 45, 8, 53, 52, 2] [11, 77, 6, 45, 8, 53, 52, 6]
[46, 12, 24, 46, 26, 47, 32, 8] [46, 10, 24, 46, 26, 47, 32, 8]
[12, 32, 122, 10, 122, 32, 31, 65] [12, 32, 24, 8, 26, 32, 31, 43]
[13, 53, 46, 48, 13, 57, 75, 18] [1, 53, 46, 48, 8, 18, 75, 18]
[52, 46, 7, 35, 15, 33, 32, 32] [52, 43, 6, 35, 15, 31, 35, 32]
[52, 6, 31, 46, 40, 42, 24, 123] [52, 6, 31, 46, 40, 42, 24, 123]
[47, 0, 63, 8, 20, 45, 8, 42] [47, 37, 63, 8, 20, 45, 8, 42]
[47, 10, 19, 20, 19, 42, 44, 31] [47, 14, 123, 20, 57, 42, 44, 31]
[31, 1, 40, 47, 26, 47, 25, 52] [32, 8, 40, 47, 26, 47, 25, 52]
[15, 47, 53, 31, 52, 10, 53, 16] [15, 47, 53, 31, 52, 10, 53, 15]
[57, 26, 122, 16, 23, 48, 35, 32] [18, 53, 26, 16, 25, 48, 29, 32]
[6, 149, 0, 9, 42, 115, 15, 1] [5, 149, 1, 1, 42, 42, 15, 1]
[40, 122, 10, 62, 37, 19, 48, 20] [75, 24, 8, 62, 46, 61, 48, 20]
[42, 16, 56, 15, 102, 1, 32, 56] [42, 16, 16, 15, 84, 1, 32, 16]
[45, 25, 32, 37, 42, 8, 20, 11] [45, 25, 32, 40, 42, 8, 6, 11]
[79, 42, 51, 122, 47, 11, 43, 38] [79, 42, 51, 31, 47, 11, 46, 53]
[48, 45, 25, 67, 35, 32, 2, 25] [48, 45, 25, 67, 81, 32, 1, 25]
[19, 6, 29, 12, 47, 12, 13, 47] [8, 6, 32, 12, 47, 12, 8, 47]
[57, 8, 8, 47, 122, 56, 45, 13] [61, 8, 12, 47, 26, 56, 45, 13]
[75, 48, 1, 47, 35, 74, 23, 26] [75, 48, 1, 47, 35, 25, 24, 26]
[6, 77, 8, 6, 52, 19, 25, 6] [6, 77, 8, 6, 52, 123, 25, 6]
[75, 20, 42, 44, 122, 46, 40, 14] [75, 20, 42, 47, 8, 46, 40, 14]
[57, 24, 1, 119, 8, 47, 26, 40] [61, 24, 1, 53, 8, 48, 26, 40]
[62, 63, 46, 47, 53, 32, 42, 1] [62, 1, 48, 47, 53, 32, 42, 1]
[10, 46, 24, 46, 54, 42, 20, 15] [8, 46, 25, 46, 46, 42, 20, 16]
[25, 151, 43, 42, 46, 32, 23, 31] [25, 8, 37, 42, 53, 29, 25, 31]
[15, 6, 81, 75, 40, 16, 81, 42] [15, 6, 81, 75, 32, 16, 81, 42]
[32, 33, 53, 57, 150, 15, 26, 25] [8, 33, 53, 61, 150, 11, 40, 24]
[52, 30, 31, 10, 16, 79, 75, 19] [52, 77, 31, 8, 16, 46, 75, 19]
[46, 8, 122, 74, 77, 52, 0, 47] [46, 8, 25, 25, 77, 52, 1, 47]
[12, 32, 1, 26, 77, 12, 25, 31] [8, 32, 1, 26, 77, 149, 25, 31]
[16, 1, 26, 7, 57, 122, 53, 48] [16, 1, 25, 6, 57, 47, 53, 48]
[25, 12, 8, 80, 47, 25, 10, 39] [55, 12, 12, 80, 47, 25, 8, 39]
[122, 48, 56, 15, 17, 35, 25, 47] [122, 48, 56, 15, 17, 35, 24, 47]
[26, 84, 25, 80, 6, 31, 50, 82] [26, 84, 25, 17, 6, 31, 50, 82]
[11, 6, 53, 20, 32, 20, 122, 25] [11, 6, 53, 20, 32, 20, 25, 25]
[53, 47, 149, 42, 53, 32, 75, 43] [46, 47, 149, 42, 53, 32, 75, 8]
[42, 46, 38, 16, 47, 8, 24, 75] [42, 46, 38, 8, 47, 73, 24, 75]
[57, 149, 29, 12, 47, 47, 1, 46] [18, 149, 31, 12, 47, 47, 1, 46]
[1, 19, 30, 77, 77, 57, 128, 19] [129, 19, 77, 77, 77, 19, 128, 61]
[42, 6, 152, 61, 42, 29, 79, 47] [42, 6, 152, 61, 43, 84, 79, 47]
[1, 77, 1, 8, 51, 32, 31, 8] [1, 77, 1, 8, 51, 32, 31, 52]
[45, 65, 17, 25, 53, 80, 16, 57] [45, 20, 17, 24, 53, 80, 47, 57]
[1, 47, 67, 32, 40, 1, 30, 8] [1, 47, 67, 32, 40, 8, 77, 1]
[122, 23, 20, 51, 20, 31, 77, 12] [122, 122, 20, 51, 20, 31, 77, 16]
[13, 32, 12, 24, 33, 46, 26, 7] [8, 32, 12, 24, 33, 46, 26, 7]
[122, 32, 15, 1, 75, 52, 38, 31] [122, 32, 15, 12, 75, 52, 38, 31]
[147, 10, 32, 46, 10, 53, 24, 37] [37, 10, 32, 46, 8, 48, 24, 43]
[40, 6, 12, 123, 38, 47, 123, 15] [40, 6, 8, 19, 38, 47, 123, 15]
[0, 28, 10, 1, 46, 16, 32, 114] [1, 26, 8, 5, 40, 16, 32, 40]
[47, 29, 122, 47, 77, 46, 8, 25] [47, 32, 26, 48, 77, 46, 8, 25]
[32, 12, 13, 12, 5, 31, 122, 47] [32, 12, 13, 12, 5, 31, 25, 47]
[10, 57, 150, 47, 46, 46, 15, 51] [10, 57, 16, 47, 46, 46, 15, 8]
[32, 20, 32, 77, 122, 47, 52, 42] [32, 20, 32, 77, 25, 47, 52, 42]
[15, 42, 10, 32, 16, 8, 40, 42] [15, 42, 8, 32, 8, 8, 40, 42]
[42, 52, 1, 128, 15, 20, 51, 31] [42, 52, 1, 128, 15, 20, 8, 31]
[16, 53, 53, 12, 15, 83, 46, 29] [16, 53, 53, 16, 15, 32, 46, 45]
[123, 25, 53, 5, 12, 47, 47, 16] [62, 25, 53, 6, 12, 47, 47, 8]
[32, 77, 25, 16, 57, 57, 53, 19] [32, 77, 26, 16, 61, 57, 53, 19]
[26, 24, 51, 31, 56, 8, 8, 16] [24, 24, 51, 77, 56, 8, 16, 16]
[26, 46, 38, 53, 24, 43, 149, 47] [5, 46, 38, 53, 24, 52, 149, 47]
[29, 1, 16, 31, 33, 8, 25, 6] [32, 1, 16, 35, 33, 8, 28, 6]
[8, 40, 53, 75, 2, 33, 31, 14] [8, 114, 53, 40, 1, 32, 31, 14]
[25, 47, 16, 45, 8, 16, 14, 20] [25, 47, 10, 45, 8, 16, 8, 20]
[35, 42, 80, 69, 53, 77, 32, 47] [35, 42, 80, 123, 53, 8, 32, 47]
[20, 80, 12, 52, 20, 77, 47, 6] [20, 32, 12, 14, 20, 77, 47, 6]
[46, 12, 25, 47, 42, 0, 8, 32] [46, 12, 122, 47, 42, 8, 8, 32]
[47, 47, 47, 42, 10, 42, 13, 24] [47, 47, 47, 42, 8, 42, 13, 24]
[6, 18, 77, 26, 6, 12, 42, 47] [6, 19, 77, 26, 7, 8, 42, 47]
[20, 77, 8, 56, 20, 40, 15, 8] [20, 77, 8, 15, 20, 114, 15, 8]
[10, 46, 59, 52, 0, 42, 32, 77] [8, 46, 19, 52, 1, 42, 32, 77]
[35, 26, 20, 122, 42, 1, 75, 16] [35, 26, 20, 25, 42, 1, 75, 16]
[47, 25, 46, 32, 25, 15, 6, 25] [47, 122, 46, 32, 25, 15, 6, 122]
[17, 34, 24, 35, 46, 30, 32, 53] [1, 32, 24, 29, 46, 77, 32, 1]
[12, 48, 122, 0, 15, 20, 47, 16] [12, 48, 25, 1, 15, 20, 47, 16]
[35, 53, 54, 37, 35, 1, 56, 122] [35, 46, 54, 37, 75, 1, 15, 25]
[53, 77, 47, 10, 1, 25, 42, 26] [53, 77, 47, 13, 62, 25, 42, 26]
[32, 54, 57, 57, 1, 2, 25, 13] [31, 46, 61, 19, 1, 1, 25, 13]
[31, 53, 40, 32, 16, 24, 16, 8] [31, 46, 52, 32, 12, 24, 16, 6]
[48, 56, 11, 74, 25, 31, 75, 25] [48, 16, 11, 25, 25, 32, 75, 25]
[42, 12, 32, 51, 1, 11, 47, 25] [42, 12, 32, 8, 1, 14, 47, 25]
[24, 122, 31, 48, 25, 30, 13, 20] [25, 25, 31, 48, 25, 77, 13, 6]
[45, 45, 16, 57, 16, 8, 47, 31] [45, 37, 8, 19, 16, 8, 47, 31]
[122, 32, 30, 46, 25, 45, 32, 31] [53, 32, 77, 48, 25, 45, 32, 31]
[47, 32, 77, 46, 75, 1, 16, 26] [47, 32, 77, 53, 75, 1, 16, 26]
[31, 32, 77, 18, 19, 47, 42, 0] [32, 32, 77, 18, 19, 47, 42, 1]
[37, 47, 32, 20, 32, 0, 39, 43] [37, 47, 32, 20, 32, 37, 52, 48]
[52, 25, 32, 32, 16, 24, 57, 12] [52, 25, 31, 32, 16, 25, 18, 12]
[16, 35, 122, 32, 47, 54, 8, 42] [16, 35, 25, 32, 47, 46, 8, 42]
[32, 47, 60, 47, 47, 13, 52, 10] [32, 47, 19, 47, 47, 12, 1, 8]
[52, 9, 10, 52, 5, 29, 32, 6] [52, 8, 51, 52, 6, 84, 77, 6]
[35, 32, 42, 40, 46, 51, 46, 29] [35, 32, 42, 40, 46, 51, 46, 32]
[127, 1, 12, 37, 1, 2, 8, 57] [8, 1, 8, 37, 1, 1, 8, 18]
[61, 75, 53, 42, 47, 6, 48, 25] [67, 75, 53, 42, 47, 6, 48, 25]
[31, 20, 15, 33, 20, 42, 39, 53] [31, 20, 15, 31, 20, 42, 39, 48]
[25, 16, 12, 47, 122, 77, 15, 56] [25, 16, 12, 47, 25, 77, 15, 56]
[29, 26, 24, 4, 12, 42, 25, 24] [32, 26, 24, 6, 12, 42, 25, 8]
[20, 77, 46, 5, 40, 31, 77, 13] [20, 77, 46, 6, 40, 31, 77, 13]
[35, 55, 32, 47, 56, 122, 4, 25] [35, 55, 32, 47, 15, 75, 122, 25]
[42, 51, 24, 15, 32, 61, 42, 35] [42, 7, 24, 15, 32, 61, 42, 35]
[25, 33, 46, 7, 26, 42, 37, 75] [75, 33, 46, 7, 26, 42, 53, 75]
[42, 53, 45, 6, 37, 32, 33, 45] [42, 53, 45, 6, 37, 32, 33, 45]
[8, 25, 77, 10, 42, 16, 48, 32] [8, 25, 77, 8, 42, 16, 48, 77]
[40, 1, 54, 8, 57, 47, 1, 48] [40, 149, 37, 63, 61, 47, 1, 48]
[8, 1, 32, 12, 25, 35, 5, 77] [8, 1, 31, 8, 25, 81, 5, 77]
[1, 121, 25, 122, 77, 52, 43, 43] [2, 8, 25, 122, 77, 52, 53, 37]
[45, 51, 3, 48, 11, 16, 19, 8] [45, 8, 3, 47, 11, 16, 19, 128]
[16, 1, 48, 30, 82, 42, 42, 30] [16, 1, 48, 77, 35, 42, 42, 77]
[1, 25, 32, 31, 23, 57, 11, 16] [1, 25, 32, 31, 8, 18, 15, 16]
[42, 47, 52, 19, 43, 8, 35, 1] [42, 47, 52, 19, 43, 8, 35, 1]
[19, 32, 42, 75, 52, 53, 24, 39] [61, 32, 42, 75, 43, 53, 24, 8]
[63, 51, 12, 32, 33, 6, 8, 1] [63, 51, 12, 32, 31, 6, 16, 8]
[35, 10, 40, 53, 35, 6, 23, 75] [35, 8, 40, 53, 35, 20, 122, 75]
[16, 8, 52, 19, 12, 47, 31, 10] [56, 8, 52, 19, 12, 47, 31, 8]
[32, 53, 33, 6, 40, 8, 32, 122] [32, 53, 31, 6, 40, 12, 32, 25]
[6, 23, 13, 26, 32, 40, 32, 26] [6, 24, 13, 26, 32, 40, 32, 26]
[46, 122, 30, 24, 36, 6, 42, 57] [46, 122, 78, 24, 32, 6, 42, 67]
[48, 10, 29, 32, 151, 47, 29, 1] [48, 8, 42, 31, 151, 47, 77, 3]
[25, 8, 2, 2, 19, 32, 51, 8] [25, 79, 3, 1, 19, 32, 51, 8]
[48, 48, 32, 32, 53, 10, 47, 122] [48, 48, 32, 32, 53, 14, 47, 26]
[26, 122, 51, 53, 77, 8, 24, 13] [26, 24, 8, 32, 77, 8, 24, 8]
[33, 53, 32, 122, 45, 12, 53, 4] [33, 48, 32, 122, 45, 12, 53, 20]
[31, 32, 20, 12, 77, 10, 30, 57] [32, 32, 20, 12, 77, 8, 77, 18]
[32, 42, 8, 77, 32, 51, 26, 24] [32, 42, 8, 77, 31, 51, 26, 24]
[25, 46, 130, 32, 13, 53, 48, 47] [122, 46, 130, 32, 8, 53, 48, 47]
[15, 24, 2, 24, 8, 149, 32, 32] [15, 24, 2, 122, 10, 12, 32, 32]
[1, 26, 25, 47, 31, 6, 46, 42] [1, 26, 25, 47, 31, 6, 46, 42]
[61, 50, 29, 18, 20, 26, 52, 53] [19, 77, 35, 18, 20, 26, 53, 48]
[1, 48, 29, 61, 19, 12, 51, 47] [1, 48, 32, 123, 6, 26, 8, 47]
[43, 149, 75, 30, 8, 40, 5, 128] [43, 149, 37, 77, 8, 40, 6, 128]
[1, 52, 1, 6, 13, 53, 122, 13] [1, 1, 1, 6, 13, 53, 24, 1]
[25, 33, 15, 77, 16, 48, 50, 42] [25, 31, 15, 77, 16, 35, 50, 42]
[32, 24, 25, 42, 40, 10, 6, 57] [31, 25, 25, 42, 8, 149, 7, 61]
[46, 32, 8, 16, 56, 8, 31, 25] [46, 32, 8, 16, 15, 8, 32, 25]
[6, 8, 31, 25, 12, 42, 50, 46] [6, 8, 31, 26, 12, 42, 50, 46]
[40, 28, 47, 25, 28, 1, 84, 31] [52, 26, 47, 25, 28, 8, 84, 31]
[48, 15, 11, 16, 48, 122, 32, 20] [53, 16, 16, 16, 37, 122, 32, 20]
[10, 128, 25, 46, 123, 1, 25, 2] [8, 31, 25, 53, 19, 1, 25, 1]
[19, 2, 8, 40, 28, 46, 51, 26] [19, 1, 8, 40, 28, 46, 51, 26]
[13, 57, 46, 19, 31, 43, 2, 56] [13, 18, 53, 19, 31, 8, 1, 56]
[47, 46, 8, 8, 32, 47, 45, 18] [47, 46, 12, 8, 32, 47, 45, 57]
[28, 56, 61, 35, 122, 149, 68, 6] [28, 56, 69, 35, 122, 8, 8, 7]
[10, 77, 12, 53, 29, 46, 33, 25] [8, 77, 12, 48, 31, 46, 33, 25]
[15, 42, 42, 47, 12, 26, 32, 33] [16, 42, 42, 47, 12, 53, 32, 35]
[114, 1, 15, 47, 13, 28, 82, 8] [40, 1, 15, 47, 13, 26, 53, 8]
[77, 45, 77, 24, 8, 26, 53, 63] [77, 45, 77, 25, 8, 42, 53, 63]
[53, 32, 40, 2, 53, 19, 46, 24] [53, 32, 40, 2, 53, 19, 8, 24]
[23, 3, 46, 11, 40, 46, 40, 32] [25, 3, 46, 11, 75, 46, 47, 32]
[12, 38, 26, 51, 46, 123, 13, 37] [128, 48, 26, 51, 46, 19, 8, 37]
[42, 8, 121, 15, 31, 16, 24, 11] [42, 8, 121, 6, 31, 12, 25, 11]
[55, 25, 40, 122, 10, 122, 32, 31] [55, 25, 40, 25, 5, 122, 32, 32]
